customer_id,customer_code,first_name,last_name,email,segment,preferred_channel,home_region,join_date,age_band,is_churned
519,MC000519,Mary,Moore,mary.moore519@example.com,Consumer,Online,Central,2019-12-12,25-34,False
520,MC000520,James,Smith,james.smith520@example.com,Corporate,In-Store,East,2023-05-24,25-34,False
521,MC000521,Ava,Jones,ava.jones521@example.com,Loyalty Member,In-Store,West,2018-07-25,45-54,False
522,MC000522,Priya,Nguyen,priya.nguyen522@example.com,Consumer,In-Store,Central,2022-06-07,18-24,False
523,MC000523,Fatima,Miller,fatima.miller523@example.com,Consumer,In-Store,West,2020-06-26,25-34,False
524,MC000524,Ava,Nguyen,ava.nguyen524@example.com,Corporate,In-Store,Central,2023-06-30,25-34,False
525,MC000525,Liam,Chen,liam.chen525@example.com,Loyalty Member,Mobile App,Central,2018-02-21,25-34,False
526,MC000526,Omar,Kim,omar.kim526@example.com,Loyalty Member,In-Store,Central,2019-03-01,25-34,False
527,MC000527,Fatima,Wilson,fatima.wilson527@example.com,Consumer,In-Store,East,2024-09-16,65+,True
528,MC000528,Ava,White,ava.white528@example.com,Consumer,In-Store,East,2021-05-30,35-44,False
529,MC000529,James,Lopez,james.lopez529@example.com,Consumer,In-Store,Central,2020-10-10,25-34,False
530,MC000530,Diego,Taylor,diego.taylor530@example.com,Consumer,Mobile App,Central,2024-11-30,35-44,True
531,MC000531,Liam,Kim,liam.kim531@example.com,Corporate,In-Store,Central,2024-05-07,65+,True
532,MC000532,Noah,Perez,noah.perez532@example.com,Consumer,In-Store,Central,2024-07-04,18-24,False
533,MC000533,Olivia,Smith,olivia.smith533@example.com,Consumer,In-Store,West,2019-08-29,18-24,True
534,MC000534,Jennifer,Rodriguez,jennifer.rodriguez534@example.com,Corporate,In-Store,West,2020-09-02,45-54,False
535,MC000535,John,White,john.white535@example.com,Consumer,In-Store,East,2019-02-18,55-64,True
536,MC000536,John,Singh,john.singh536@example.com,Loyalty Member,Mobile App,Central,2019-12-18,18-24,False
537,MC000537,Zara,Lopez,zara.lopez537@example.com,Consumer,Online,West,2018-08-03,55-64,False
538,MC000538,Olivia,Perez,olivia.perez538@example.com,Consumer,Mobile App,West,2018-09-21,25-34,False
539,MC000539,Isabella,Martinez,isabella.martinez539@example.com,Corporate,In-Store,East,2024-01-29,25-34,True
540,MC000540,Yuki,Wilson,yuki.wilson540@example.com,Consumer,In-Store,West,2026-06-03,35-44,True
541,MC000541,John,Martinez,john.martinez541@example.com,Consumer,In-Store,Central,2020-07-27,25-34,True
542,MC000542,Jennifer,White,jennifer.white542@example.com,Corporate,Mobile App,West,2022-11-30,25-34,False
543,MC000543,Olivia,Kim,olivia.kim543@example.com,Consumer,In-Store,Central,2025-09-04,35-44,False
544,MC000544,Jennifer,Jones,jennifer.jones544@example.com,Consumer,Online,West,2024-11-22,18-24,False
545,MC000545,Patricia,Miller,patricia.miller545@example.com,Consumer,Mobile App,Central,2021-06-08,25-34,False
546,MC000546,Isabella,White,isabella.white546@example.com,Loyalty Member,Online,Central,2025-08-10,25-34,False
547,MC000547,Carlos,Garcia,carlos.garcia547@example.com,Consumer,In-Store,West,2019-10-25,25-34,True
548,MC000548,Carlos,Williams,carlos.williams548@example.com,Consumer,In-Store,East,2019-05-30,18-24,True
549,MC000549,Fatima,Moore,fatima.moore549@example.com,Consumer,In-Store,Central,2023-01-16,45-54,False
550,MC000550,Liam,Nguyen,liam.nguyen550@example.com,Consumer,In-Store,East,2026-01-04,45-54,False
551,MC000551,John,Kim,john.kim551@example.com,Consumer,In-Store,Central,2018-10-02,35-44,False
552,MC000552,Michael,Nguyen,michael.nguyen552@example.com,Loyalty Member,Mobile App,West,2021-08-25,65+,False
553,MC000553,Emma,Williams,emma.williams553@example.com,Loyalty Member,In-Store,East,2019-05-02,65+,True
554,MC000554,David,Lopez,david.lopez554@example.com,Loyalty Member,In-Store,West,2020-11-25,25-34,False
555,MC000555,Michael,Smith,michael.smith555@example.com,Loyalty Member,Mobile App,Central,2023-05-25,25-34,False
556,MC000556,Mei,Perez,mei.perez556@example.com,Loyalty Member,Online,Central,2018-12-12,55-64,False
557,MC000557,Elizabeth,Chen,elizabeth.chen557@example.com,Loyalty Member,Mobile App,East,2023-01-01,65+,False
558,MC000558,Emma,Jones,emma.jones558@example.com,Consumer,In-Store,Central,2019-12-11,18-24,False
559,MC000559,Sofia,Lopez,sofia.lopez559@example.com,Consumer,In-Store,West,2022-03-13,65+,True
560,MC000560,Mei,Miller,mei.miller560@example.com,Corporate,In-Store,West,2025-10-29,35-44,False
561,MC000561,Michael,Nguyen,michael.nguyen561@example.com,Loyalty Member,In-Store,East,2022-03-03,55-64,False
562,MC000562,Patricia,Davis,patricia.davis562@example.com,Consumer,In-Store,East,2018-10-09,65+,False
563,MC000563,Isabella,Nguyen,isabella.nguyen563@example.com,Consumer,In-Store,East,2025-06-01,25-34,False
564,MC000564,Noah,Thomas,noah.thomas564@example.com,Loyalty Member,In-Store,Central,2023-09-09,35-44,False
565,MC000565,Priya,Perez,priya.perez565@example.com,Consumer,In-Store,East,2023-01-02,35-44,False
566,MC000566,Ethan,Garcia,ethan.garcia566@example.com,Consumer,Mobile App,West,2018-08-19,35-44,False
567,MC000567,Diego,Martinez,diego.martinez567@example.com,Loyalty Member,In-Store,East,2022-12-14,25-34,False
568,MC000568,Robert,Garcia,robert.garcia568@example.com,Consumer,In-Store,Central,2025-06-27,25-34,True
569,MC000569,Ethan,Perez,ethan.perez569@example.com,Consumer,In-Store,West,2021-05-21,45-54,False
570,MC000570,Linda,Brown,linda.brown570@example.com,Consumer,In-Store,Central,2018-06-29,18-24,True
571,MC000571,Carlos,Moore,carlos.moore571@example.com,Consumer,Mobile App,Central,2026-02-25,35-44,False
572,MC000572,Yuki,Garcia,yuki.garcia572@example.com,Loyalty Member,Mobile App,West,2019-10-15,55-64,False
573,MC000573,Robert,Miller,robert.miller573@example.com,Consumer,Mobile App,East,2021-05-28,35-44,False
574,MC000574,Patricia,Anderson,patricia.anderson574@example.com,Loyalty Member,Online,East,2021-10-01,45-54,False
575,MC000575,Yuki,Lee,yuki.lee575@example.com,Corporate,Mobile App,Central,2022-11-01,65+,False
576,MC000576,Arjun,Davis,arjun.davis576@example.com,Consumer,Mobile App,East,2021-05-08,65+,False
577,MC000577,Ethan,Lee,ethan.lee577@example.com,Consumer,In-Store,East,2022-03-31,18-24,False
578,MC000578,Arjun,Kim,arjun.kim578@example.com,Corporate,Mobile App,Central,2025-01-26,35-44,False
579,MC000579,Noah,Anderson,noah.anderson579@example.com,Consumer,In-Store,West,2024-09-15,65+,False
580,MC000580,Michael,Chen,michael.chen580@example.com,Consumer,Mobile App,Central,2023-04-17,25-34,False
581,MC000581,Yuki,Perez,yuki.perez581@example.com,Corporate,Online,Central,2024-12-31,65+,False
582,MC000582,Mei,Miller,mei.miller582@example.com,Loyalty Member,Mobile App,West,2021-06-26,25-34,False
583,MC000583,Isabella,Perez,isabella.perez583@example.com,Loyalty Member,Online,West,2020-03-02,55-64,False
584,MC000584,Patricia,Patel,patricia.patel584@example.com,Loyalty Member,Online,West,2026-06-04,35-44,False
585,MC000585,Omar,Nguyen,omar.nguyen585@example.com,Corporate,In-Store,Central,2021-01-11,45-54,False
586,MC000586,Mei,Smith,mei.smith586@example.com,Consumer,Online,Central,2020-06-29,35-44,False
587,MC000587,David,Chen,david.chen587@example.com,Corporate,Mobile App,Central,2018-04-08,18-24,False
588,MC000588,David,Jones,david.jones588@example.com,Consumer,In-Store,East,2020-05-18,45-54,False
589,MC000589,Omar,Garcia,omar.garcia589@example.com,Consumer,In-Store,East,2022-10-16,65+,False
590,MC000590,Ananya,Wilson,ananya.wilson590@example.com,Corporate,In-Store,Central,2023-10-20,55-64,True
591,MC000591,Zara,Rodriguez,zara.rodriguez591@example.com,Consumer,In-Store,Central,2024-04-19,45-54,True
592,MC000592,Linda,Rodriguez,linda.rodriguez592@example.com,Corporate,In-Store,West,2024-10-27,35-44,True
593,MC000593,Mary,Miller,mary.miller593@example.com,Loyalty Member,Online,West,2025-11-09,65+,False
594,MC000594,Priya,Patel,priya.patel594@example.com,Consumer,Online,East,2025-06-17,35-44,False
595,MC000595,Priya,Miller,priya.miller595@example.com,Corporate,Mobile App,West,2018-07-04,25-34,False
596,MC000596,Patricia,Lopez,patricia.lopez596@example.com,Loyalty Member,Online,East,2019-09-02,25-34,False
597,MC000597,John,Kim,john.kim597@example.com,Consumer,Online,East,2019-06-03,45-54,False
598,MC000598,Isabella,Lopez,isabella.lopez598@example.com,Loyalty Member,Online,Central,2021-10-16,18-24,True
599,MC000599,Lucas,Lopez,lucas.lopez599@example.com,Consumer,In-Store,East,2020-03-31,65+,False
600,MC000600,Mei,Davis,mei.davis600@example.com,Consumer,Mobile App,West,2024-09-26,25-34,False
601,MC000601,Sofia,Perez,sofia.perez601@example.com,Consumer,Mobile App,East,2025-03-15,25-34,False
602,MC000602,Diego,Anderson,diego.anderson602@example.com,Consumer,In-Store,Central,2018-06-27,65+,False
603,MC000603,Wei,Martinez,wei.martinez603@example.com,Consumer,Online,Central,2024-02-11,25-34,False
604,MC000604,Ava,Patel,ava.patel604@example.com,Loyalty Member,In-Store,West,2025-08-06,25-34,True
605,MC000605,Robert,Wilson,robert.wilson605@example.com,Corporate,In-Store,East,2025-11-24,25-34,False
606,MC000606,Isabella,Lopez,isabella.lopez606@example.com,Loyalty Member,Mobile App,Central,2022-12-02,18-24,False
607,MC000607,Liam,Rodriguez,liam.rodriguez607@example.com,Consumer,Mobile App,West,2023-12-04,65+,True
608,MC000608,Mei,Miller,mei.miller608@example.com,Consumer,In-Store,East,2020-09-22,35-44,False
609,MC000609,Fatima,Patel,fatima.patel609@example.com,Loyalty Member,In-Store,East,2018-01-14,18-24,False
610,MC000610,Patricia,Lopez,patricia.lopez610@example.com,Corporate,In-Store,Central,2024-07-22,25-34,False
611,MC000611,Priya,Garcia,priya.garcia611@example.com,Loyalty Member,In-Store,West,2019-08-18,55-64,False
612,MC000612,Robert,Davis,robert.davis612@example.com,Loyalty Member,Mobile App,East,2019-04-18,25-34,True
613,MC000613,Omar,Anderson,omar.anderson613@example.com,Consumer,Online,West,2023-10-01,18-24,False
614,MC000614,Linda,Chen,linda.chen614@example.com,Consumer,In-Store,Central,2020-07-24,25-34,False
615,MC000615,Isabella,Lopez,isabella.lopez615@example.com,Corporate,Online,Central,2023-06-07,35-44,False
616,MC000616,Noah,Miller,noah.miller616@example.com,Loyalty Member,In-Store,Central,2019-08-10,25-34,False
617,MC000617,Sofia,Miller,sofia.miller617@example.com,Consumer,Online,Central,2021-09-30,25-34,False
618,MC000618,Mei,Perez,mei.perez618@example.com,Corporate,Online,East,2021-10-01,18-24,False
619,MC000619,Liam,Smith,liam.smith619@example.com,Loyalty Member,In-Store,East,2023-07-17,18-24,False
620,MC000620,Fatima,Moore,fatima.moore620@example.com,Consumer,In-Store,West,2022-09-22,45-54,False
621,MC000621,John,Nguyen,john.nguyen621@example.com,Consumer,Mobile App,East,2020-12-06,25-34,False
622,MC000622,Wei,Perez,wei.perez622@example.com,Loyalty Member,In-Store,Central,2019-04-13,25-34,False
623,MC000623,Ananya,Johnson,ananya.johnson623@example.com,Loyalty Member,In-Store,West,2020-09-06,18-24,True
624,MC000624,Elizabeth,Singh,elizabeth.singh624@example.com,Consumer,In-Store,West,2025-07-21,35-44,False
625,MC000625,Ethan,Lee,ethan.lee625@example.com,Loyalty Member,In-Store,West,2023-04-08,35-44,False
626,MC000626,Zara,Patel,zara.patel626@example.com,Consumer,In-Store,West,2019-04-14,18-24,False
627,MC000627,Michael,Williams,michael.williams627@example.com,Loyalty Member,In-Store,East,2026-02-15,25-34,False
628,MC000628,Liam,Smith,liam.smith628@example.com,Loyalty Member,Online,East,2022-09-21,25-34,False
629,MC000629,Yuki,Chen,yuki.chen629@example.com,Loyalty Member,Mobile App,West,2020-06-09,65+,False
630,MC000630,Ava,Garcia,ava.garcia630@example.com,Corporate,Mobile App,East,2026-03-02,25-34,False
631,MC000631,Emma,Smith,emma.smith631@example.com,Consumer,In-Store,East,2019-03-30,25-34,False
632,MC000632,Wei,Johnson,wei.johnson632@example.com,Consumer,Mobile App,East,2023-01-09,35-44,False
633,MC000633,Elizabeth,Anderson,elizabeth.anderson633@example.com,Consumer,Mobile App,Central,2024-12-07,35-44,False
634,MC000634,Mei,Jones,mei.jones634@example.com,Consumer,In-Store,West,2021-04-15,25-34,False
635,MC000635,Yuki,Jones,yuki.jones635@example.com,Corporate,Mobile App,West,2020-05-25,55-64,False
636,MC000636,Elizabeth,Kim,elizabeth.kim636@example.com,Loyalty Member,Online,Central,2023-04-30,18-24,False
637,MC000637,Isabella,Moore,isabella.moore637@example.com,Consumer,Mobile App,East,2020-10-23,35-44,False
638,MC000638,David,Jones,david.jones638@example.com,Consumer,In-Store,East,2019-06-11,35-44,False
639,MC000639,Noah,Chen,noah.chen639@example.com,Loyalty Member,Mobile App,West,2025-08-23,55-64,False
640,MC000640,David,Williams,david.williams640@example.com,Consumer,Mobile App,East,2020-05-16,65+,False
641,MC000641,Linda,Martinez,linda.martinez641@example.com,Consumer,In-Store,East,2021-02-21,25-34,False
642,MC000642,James,Garcia,james.garcia642@example.com,Consumer,In-Store,East,2024-05-08,55-64,False
643,MC000643,Priya,Anderson,priya.anderson643@example.com,Consumer,In-Store,West,2026-06-13,35-44,False
644,MC000644,Ava,White,ava.white644@example.com,Loyalty Member,Mobile App,East,2019-04-26,35-44,False
645,MC000645,Mei,Miller,mei.miller645@example.com,Corporate,Mobile App,Central,2024-10-15,35-44,False
646,MC000646,Robert,Davis,robert.davis646@example.com,Consumer,In-Store,Central,2018-06-27,25-34,False
647,MC000647,Wei,Rodriguez,wei.rodriguez647@example.com,Corporate,Online,East,2020-10-11,35-44,False
648,MC000648,Ava,Brown,ava.brown648@example.com,Consumer,In-Store,West,2024-03-14,45-54,False
649,MC000649,Priya,Jones,priya.jones649@example.com,Corporate,In-Store,East,2024-03-17,65+,False
650,MC000650,Ananya,Williams,ananya.williams650@example.com,Corporate,Mobile App,West,2018-03-17,18-24,False
651,MC000651,Zara,Garcia,zara.garcia651@example.com,Consumer,Mobile App,East,2019-06-12,25-34,False
652,MC000652,Jennifer,Nguyen,jennifer.nguyen652@example.com,Consumer,Mobile App,Central,2025-04-11,25-34,False
653,MC000653,Jennifer,Singh,jennifer.singh653@example.com,Consumer,Online,Central,2022-07-07,55-64,False
654,MC000654,Wei,Anderson,wei.anderson654@example.com,Loyalty Member,Mobile App,West,2020-09-10,45-54,False
655,MC000655,Yuki,Perez,yuki.perez655@example.com,Loyalty Member,In-Store,East,2019-01-23,35-44,False
656,MC000656,John,Chen,john.chen656@example.com,Loyalty Member,In-Store,East,2021-08-12,25-34,False
657,MC000657,Arjun,Nguyen,arjun.nguyen657@example.com,Consumer,In-Store,West,2020-11-30,35-44,False
658,MC000658,Ananya,Patel,ananya.patel658@example.com,Corporate,Online,Central,2021-11-07,65+,False
659,MC000659,Mary,Chen,mary.chen659@example.com,Consumer,In-Store,East,2021-05-30,45-54,True
660,MC000660,Ananya,Lee,ananya.lee660@example.com,Loyalty Member,In-Store,East,2025-10-11,45-54,False
661,MC000661,Sofia,Thomas,sofia.thomas661@example.com,Loyalty Member,Mobile App,West,2022-01-24,25-34,False
662,MC000662,Elizabeth,Moore,elizabeth.moore662@example.com,Corporate,Online,East,2018-12-13,55-64,False
663,MC000663,Zara,Wilson,zara.wilson663@example.com,Loyalty Member,Online,Central,2021-03-04,25-34,False
664,MC000664,Linda,Brown,linda.brown664@example.com,Consumer,In-Store,East,2025-08-17,18-24,True
665,MC000665,Mary,Davis,mary.davis665@example.com,Corporate,Online,West,2018-02-13,55-64,False
666,MC000666,Diego,Jones,diego.jones666@example.com,Loyalty Member,In-Store,Central,2019-10-03,35-44,False
667,MC000667,Ethan,Davis,ethan.davis667@example.com,Consumer,Mobile App,East,2025-08-18,65+,True
668,MC000668,Mary,Patel,mary.patel668@example.com,Consumer,In-Store,West,2022-11-22,45-54,True
669,MC000669,James,Lee,james.lee669@example.com,Corporate,In-Store,East,2026-01-04,25-34,False
670,MC000670,Priya,Lee,priya.lee670@example.com,Consumer,In-Store,East,2022-06-18,65+,False
671,MC000671,Patricia,Lopez,patricia.lopez671@example.com,Consumer,In-Store,Central,2018-11-09,35-44,False
672,MC000672,Yuki,Moore,yuki.moore672@example.com,Loyalty Member,In-Store,East,2018-11-17,35-44,False
673,MC000673,Sofia,Patel,sofia.patel673@example.com,Corporate,Online,Central,2023-06-16,25-34,False
674,MC000674,Omar,Patel,omar.patel674@example.com,Consumer,In-Store,East,2025-12-27,35-44,True
675,MC000675,Linda,Davis,linda.davis675@example.com,Consumer,In-Store,Central,2020-06-27,35-44,False
676,MC000676,James,Wilson,james.wilson676@example.com,Consumer,In-Store,East,2022-09-11,35-44,False
677,MC000677,Liam,Lee,liam.lee677@example.com,Corporate,Online,Central,2025-01-28,65+,False
678,MC000678,Elizabeth,Kim,elizabeth.kim678@example.com,Consumer,In-Store,East,2018-06-14,45-54,False
679,MC000679,Ava,Wilson,ava.wilson679@example.com,Corporate,In-Store,West,2018-04-24,35-44,False
680,MC000680,Mei,Taylor,mei.taylor680@example.com,Consumer,Mobile App,West,2024-10-02,45-54,True
681,MC000681,Carlos,Taylor,carlos.taylor681@example.com,Consumer,Mobile App,Central,2026-06-06,45-54,False
682,MC000682,John,Garcia,john.garcia682@example.com,Loyalty Member,In-Store,Central,2018-04-05,45-54,True
683,MC000683,Isabella,Wilson,isabella.wilson683@example.com,Consumer,Mobile App,West,2019-03-02,55-64,False
684,MC000684,Wei,Rodriguez,wei.rodriguez684@example.com,Consumer,In-Store,East,2024-01-01,35-44,False
685,MC000685,Noah,Patel,noah.patel685@example.com,Loyalty Member,In-Store,East,2018-10-26,35-44,True
686,MC000686,Diego,Smith,diego.smith686@example.com,Loyalty Member,In-Store,Central,2021-11-19,35-44,False
687,MC000687,Mary,Thomas,mary.thomas687@example.com,Consumer,In-Store,West,2018-08-29,45-54,False
688,MC000688,Arjun,Rodriguez,arjun.rodriguez688@example.com,Consumer,Online,West,2021-11-27,65+,False
689,MC000689,Linda,Garcia,linda.garcia689@example.com,Loyalty Member,Mobile App,East,2026-01-09,45-54,True
690,MC000690,Mei,Lopez,mei.lopez690@example.com,Consumer,In-Store,East,2025-07-06,35-44,False
691,MC000691,James,Anderson,james.anderson691@example.com,Loyalty Member,In-Store,West,2024-01-09,65+,False
692,MC000692,Fatima,Nguyen,fatima.nguyen692@example.com,Consumer,In-Store,West,2024-08-19,18-24,False
693,MC000693,Ethan,Lee,ethan.lee693@example.com,Consumer,Online,Central,2024-02-10,65+,False
694,MC000694,Ava,Jackson,ava.jackson694@example.com,Consumer,In-Store,West,2026-01-11,45-54,False
695,MC000695,Mary,Nguyen,mary.nguyen695@example.com,Consumer,Online,East,2020-12-15,25-34,True
696,MC000696,Michael,Williams,michael.williams696@example.com,Corporate,Online,West,2025-03-04,35-44,False
697,MC000697,Yuki,Thomas,yuki.thomas697@example.com,Consumer,In-Store,Central,2019-04-09,65+,True
698,MC000698,Zara,Kim,zara.kim698@example.com,Corporate,Online,Central,2023-04-14,55-64,False
699,MC000699,Jennifer,Anderson,jennifer.anderson699@example.com,Corporate,In-Store,Central,2019-02-20,65+,False
700,MC000700,Mei,Davis,mei.davis700@example.com,Consumer,Online,West,2025-07-06,55-64,False
701,MC000701,Priya,Kim,priya.kim701@example.com,Consumer,In-Store,Central,2025-09-09,25-34,True
702,MC000702,Elizabeth,Anderson,elizabeth.anderson702@example.com,Loyalty Member,Online,Central,2019-01-26,45-54,False
703,MC000703,Noah,Perez,noah.perez703@example.com,Consumer,In-Store,East,2020-08-27,55-64,False
704,MC000704,Priya,Nguyen,priya.nguyen704@example.com,Corporate,Online,West,2024-01-17,35-44,False
705,MC000705,Wei,Williams,wei.williams705@example.com,Consumer,In-Store,Central,2018-10-19,25-34,False
706,MC000706,Noah,Jackson,noah.jackson706@example.com,Consumer,In-Store,West,2023-04-04,18-24,False
707,MC000707,Michael,Smith,michael.smith707@example.com,Corporate,Online,West,2023-11-25,45-54,False
708,MC000708,Michael,Patel,michael.patel708@example.com,Loyalty Member,Online,East,2025-04-14,35-44,False
709,MC000709,Lucas,Smith,lucas.smith709@example.com,Consumer,In-Store,West,2020-10-19,35-44,False
710,MC000710,Arjun,Brown,arjun.brown710@example.com,Loyalty Member,In-Store,East,2018-04-11,65+,False
711,MC000711,Ethan,Smith,ethan.smith711@example.com,Corporate,In-Store,West,2025-02-13,18-24,False
712,MC000712,Ethan,Jackson,ethan.jackson712@example.com,Corporate,In-Store,Central,2026-01-04,35-44,False
713,MC000713,Ava,Anderson,ava.anderson713@example.com,Consumer,Mobile App,Central,2023-04-02,45-54,False
714,MC000714,Diego,Williams,diego.williams714@example.com,Consumer,In-Store,West,2022-12-15,65+,False
715,MC000715,Zara,Williams,zara.williams715@example.com,Consumer,In-Store,Central,2019-05-10,25-34,True
716,MC000716,Sofia,Moore,sofia.moore716@example.com,Consumer,In-Store,West,2023-10-16,25-34,False
717,MC000717,Emma,Smith,emma.smith717@example.com,Loyalty Member,In-Store,East,2025-09-20,25-34,True
718,MC000718,Diego,Moore,diego.moore718@example.com,Consumer,In-Store,West,2025-02-11,35-44,False
719,MC000719,Wei,Chen,wei.chen719@example.com,Consumer,Mobile App,Central,2022-05-23,25-34,False
720,MC000720,Ethan,Lopez,ethan.lopez720@example.com,Corporate,Mobile App,East,2020-03-26,18-24,False
721,MC000721,Wei,Nguyen,wei.nguyen721@example.com,Corporate,In-Store,East,2020-04-23,35-44,False
722,MC000722,Ava,Chen,ava.chen722@example.com,Loyalty Member,Online,Central,2026-04-08,55-64,False
723,MC000723,Patricia,Brown,patricia.brown723@example.com,Loyalty Member,In-Store,Central,2021-06-29,18-24,True
724,MC000724,Robert,Perez,robert.perez724@example.com,Loyalty Member,In-Store,West,2025-10-12,18-24,False
725,MC000725,Ethan,Taylor,ethan.taylor725@example.com,Consumer,In-Store,Central,2023-12-08,35-44,False
726,MC000726,John,Moore,john.moore726@example.com,Corporate,In-Store,West,2021-10-22,65+,False
727,MC000727,Omar,Singh,omar.singh727@example.com,Consumer,Online,East,2018-08-31,35-44,False
728,MC000728,Isabella,Thomas,isabella.thomas728@example.com,Corporate,Mobile App,East,2025-06-15,18-24,False
729,MC000729,Sofia,Perez,sofia.perez729@example.com,Consumer,In-Store,West,2019-06-03,25-34,False
730,MC000730,Jennifer,Lopez,jennifer.lopez730@example.com,Consumer,Mobile App,Central,2019-10-19,55-64,False
731,MC000731,Priya,Smith,priya.smith731@example.com,Corporate,Online,Central,2020-11-30,25-34,False
732,MC000732,Ananya,Chen,ananya.chen732@example.com,Consumer,In-Store,East,2021-08-20,35-44,False
733,MC000733,Priya,Jackson,priya.jackson733@example.com,Corporate,Online,West,2018-01-12,65+,False
734,MC000734,Michael,Lopez,michael.lopez734@example.com,Consumer,In-Store,East,2019-07-11,25-34,False
735,MC000735,Jennifer,Taylor,jennifer.taylor735@example.com,Corporate,Online,East,2024-01-26,55-64,False
736,MC000736,Olivia,Smith,olivia.smith736@example.com,Loyalty Member,Mobile App,West,2020-03-12,25-34,False
737,MC000737,Ananya,Brown,ananya.brown737@example.com,Loyalty Member,In-Store,Central,2020-03-31,35-44,False
738,MC000738,Liam,Brown,liam.brown738@example.com,Loyalty Member,Online,Central,2025-07-21,55-64,False
739,MC000739,Fatima,Wilson,fatima.wilson739@example.com,Consumer,Online,Central,2020-01-25,25-34,False
740,MC000740,Noah,Jones,noah.jones740@example.com,Corporate,Online,Central,2023-11-20,25-34,False
741,MC000741,Jennifer,Jones,jennifer.jones741@example.com,Consumer,In-Store,Central,2022-05-20,45-54,False
742,MC000742,Robert,Davis,robert.davis742@example.com,Loyalty Member,In-Store,West,2018-09-19,25-34,False
743,MC000743,Emma,White,emma.white743@example.com,Consumer,Mobile App,West,2018-11-26,55-64,False
744,MC000744,Wei,Patel,wei.patel744@example.com,Loyalty Member,In-Store,East,2026-03-11,25-34,False
745,MC000745,Sofia,Lee,sofia.lee745@example.com,Consumer,Mobile App,West,2025-02-26,35-44,False
746,MC000746,Carlos,Singh,carlos.singh746@example.com,Loyalty Member,In-Store,West,2020-08-05,25-34,False
747,MC000747,Fatima,Nguyen,fatima.nguyen747@example.com,Consumer,Mobile App,Central,2025-12-04,35-44,False
748,MC000748,Ava,Lopez,ava.lopez748@example.com,Consumer,In-Store,Central,2025-10-22,45-54,False
749,MC000749,Noah,Lopez,noah.lopez749@example.com,Loyalty Member,Mobile App,Central,2019-11-02,25-34,False
750,MC000750,Robert,Williams,robert.williams750@example.com,Loyalty Member,In-Store,Central,2019-12-05,65+,False
751,MC000751,Omar,Chen,omar.chen751@example.com,Loyalty Member,Online,Central,2022-05-11,18-24,False
752,MC000752,Robert,Patel,robert.patel752@example.com,Consumer,Mobile App,Central,2021-02-26,45-54,False
753,MC000753,Priya,Taylor,priya.taylor753@example.com,Consumer,Online,West,2018-01-22,45-54,False
754,MC000754,Wei,Kim,wei.kim754@example.com,Loyalty Member,In-Store,East,2019-06-20,18-24,False
755,MC000755,Emma,Davis,emma.davis755@example.com,Corporate,In-Store,East,2021-10-01,25-34,False
756,MC000756,Liam,Thomas,liam.thomas756@example.com,Corporate,Mobile App,Central,2018-09-30,55-64,False
757,MC000757,Elizabeth,Kim,elizabeth.kim757@example.com,Consumer,Online,Central,2023-08-30,35-44,False
758,MC000758,David,Garcia,david.garcia758@example.com,Corporate,In-Store,West,2023-06-18,65+,False
759,MC000759,Robert,Nguyen,robert.nguyen759@example.com,Corporate,Mobile App,West,2023-09-02,25-34,False
760,MC000760,Patricia,Patel,patricia.patel760@example.com,Consumer,In-Store,West,2023-07-10,65+,False
761,MC000761,Ava,Jones,ava.jones761@example.com,Consumer,In-Store,West,2023-07-27,35-44,False
762,MC000762,Ava,Taylor,ava.taylor762@example.com,Consumer,In-Store,Central,2019-09-10,65+,False
763,MC000763,Carlos,Rodriguez,carlos.rodriguez763@example.com,Corporate,Online,East,2026-02-07,35-44,True
764,MC000764,Elizabeth,Taylor,elizabeth.taylor764@example.com,Consumer,Online,West,2018-07-26,25-34,False
765,MC000765,Isabella,Thomas,isabella.thomas765@example.com,Consumer,In-Store,West,2023-03-01,25-34,False
766,MC000766,Zara,Anderson,zara.anderson766@example.com,Consumer,Mobile App,West,2021-11-12,45-54,True
767,MC000767,Robert,Davis,robert.davis767@example.com,Consumer,In-Store,West,2022-05-11,35-44,False
768,MC000768,Ava,Brown,ava.brown768@example.com,Consumer,Online,Central,2019-07-22,25-34,False
769,MC000769,Yuki,Chen,yuki.chen769@example.com,Loyalty Member,Online,West,2023-10-22,25-34,False
770,MC000770,Carlos,Smith,carlos.smith770@example.com,Loyalty Member,In-Store,West,2024-11-07,25-34,False
771,MC000771,Isabella,Garcia,isabella.garcia771@example.com,Corporate,In-Store,West,2020-07-03,35-44,False
772,MC000772,Robert,Moore,robert.moore772@example.com,Loyalty Member,Mobile App,West,2018-11-08,18-24,False
773,MC000773,John,Anderson,john.anderson773@example.com,Consumer,In-Store,East,2023-09-14,65+,False
774,MC000774,Robert,Chen,robert.chen774@example.com,Consumer,In-Store,Central,2025-10-02,25-34,False
775,MC000775,Linda,Rodriguez,linda.rodriguez775@example.com,Corporate,In-Store,Central,2024-09-02,45-54,False
776,MC000776,Zara,White,zara.white776@example.com,Consumer,In-Store,West,2023-04-21,35-44,False
777,MC000777,John,Smith,john.smith777@example.com,Consumer,In-Store,West,2024-11-05,25-34,True
778,MC000778,David,Thomas,david.thomas778@example.com,Consumer,In-Store,West,2020-12-18,45-54,True
